Order ID,Customer ID,Order Date
2288,1803,2016-08-19
2289,1792,2016-08-19
2290,271,2016-08-19
2291,1270,2016-08-19
2292,508,2016-08-19
2293,2021,2016-08-19
2294,410,2016-08-19
2295,401,2016-08-19
2296,691,2016-08-19
2297,1281,2016-08-19
2298,1612,2016-08-19
2299,73,2016-08-19
2300,51,2016-08-19
2301,81,2016-08-19
2302,2277,2016-08-19
2303,810,2016-08-19
2304,570,2016-08-20
2305,511,2016-08-20
2306,9,2016-08-20
2307,763,2016-08-20
2308,828,2016-08-20
2309,636,2016-08-20
2310,264,2016-08-20
2311,1630,2016-08-21
2312,1691,2016-08-21
2313,1096,2016-08-21
2314,790,2016-08-21
2315,1831,2016-08-21
2316,1979,2016-08-21
2317,2246,2016-08-21
2318,631,2016-08-21
2319,1988,2016-08-21
2320,953,2016-08-21
2321,430,2016-08-21
2322,1334,2016-08-22
2323,211,2016-08-22
2324,1436,2016-08-22
2325,581,2016-08-22
2326,2109,2016-08-22
2327,617,2016-08-22
2328,2268,2016-08-22
2329,310,2016-08-22
2330,556,2016-08-22
2331,1455,2016-08-22
2332,1794,2016-08-22
2333,1495,2016-08-22
2334,1393,2016-08-22
2335,245,2016-08-22
2336,1569,2016-08-22
2337,1676,2016-08-22
2338,1840,2016-08-22
2339,1293,2016-08-22
2340,2126,2016-08-23
2341,28,2016-08-23
2342,408,2016-08-23
2343,1894,2016-08-23
2344,2101,2016-08-23
2345,484,2016-08-23
2346,1243,2016-08-23
2347,1253,2016-08-23
2348,820,2016-08-23
2349,2230,2016-08-23
2350,178,2016-08-23
2351,1023,2016-08-23
2352,389,2016-08-23
2353,1151,2016-08-23
2354,1666,2016-08-24
2355,1529,2016-08-24
2356,1537,2016-08-24
2357,732,2016-08-24
2358,1774,2016-08-24
2359,34,2016-08-24
2360,177,2016-08-24
2361,1533,2016-08-24
2362,2014,2016-08-24
2363,2053,2016-08-24
2364,1278,2016-08-24
2365,2255,2016-08-24
2366,2279,2016-08-24
2367,1808,2016-08-24
2368,1211,2016-08-25
2369,1734,2016-08-25
2370,1088,2016-08-25
2371,2272,2016-08-25
2372,844,2016-08-25
2373,212,2016-08-25
2374,1406,2016-08-25
2375,617,2016-08-25
2376,2079,2016-08-25
2377,58,2016-08-26
2378,430,2016-08-26
2379,1576,2016-08-26
2380,891,2016-08-26
2381,1783,2016-08-26
2382,840,2016-08-26
2383,1386,2016-08-26
2384,1983,2016-08-27
2385,1783,2016-08-27
2386,1209,2016-08-27
2387,1452,2016-08-27
2388,1773,2016-08-27
2389,222,2016-08-27
2390,2078,2016-08-27
2391,235,2016-08-27
2392,75,2016-08-27
2393,1652,2016-08-27
2394,1015,2016-08-27
2395,1214,2016-08-27
2396,138,2016-08-27
2397,1447,2016-08-27
2398,293,2016-08-27
2399,47,2016-08-27
2400,1024,2016-08-27
2401,2184,2016-08-27
2402,162,2016-08-27
2403,154,2016-08-27
2404,118,2016-08-27
2405,1526,2016-08-28
2406,1373,2016-08-28
2407,2108,2016-08-28
2408,1754,2016-08-28
2409,308,2016-08-28
2410,2045,2016-08-28
2411,483,2016-08-28
2412,2256,2016-08-28
2413,1798,2016-08-28
2414,42,2016-08-28
2415,1403,2016-08-28
2416,1571,2016-08-28
2417,1804,2016-08-28
2418,1578,2016-08-28
2419,1091,2016-08-28
2420,1919,2016-08-28
2421,1764,2016-08-28
2422,284,2016-08-29
2423,439,2016-08-29
2424,977,2016-08-29
2425,2067,2016-08-29
2426,1538,2016-08-29
2427,303,2016-08-29
2428,315,2016-08-29
2429,103,2016-08-29
2430,1916,2016-08-29
2431,1880,2016-08-30
2432,1779,2016-08-30
2433,1493,2016-08-30
2434,705,2016-08-30
2435,1911,2016-08-30
2436,1813,2016-08-30
2437,1392,2016-08-30
2438,637,2016-08-30
2439,386,2016-08-31
2440,497,2016-08-31
2441,1005,2016-08-31
2442,1091,2016-08-31
2443,9,2016-08-31
2444,441,2016-08-31
2445,2088,2016-08-31
2446,935,2016-09-01
2447,1962,2016-04-01
2448,1140,2016-04-01
2449,2130,2016-01-01
2450,1528,2016-09-01
2451,431,2016-07-01
2452,25,2016-09-01
2453,2181,2016-09-01
2454,2061,2016-04-01
2455,196,2016-09-01
2456,2272,2016-05-01
2457,865,2016-05-01
2458,1861,2016-01-01
2459,1726,2016-09-01
2460,2220,2016-01-02
2461,535,2016-09-02
2462,2036,2016-04-02
2463,807,2016-01-02
2464,1481,2016-04-02
2465,1247,2016-06-02
2466,132,2016-09-02
2467,2290,2016-06-02
2468,1576,2016-09-02
2469,2154,2016-01-02
2470,1378,2016-09-02
2471,2279,2016-06-02
2472,1895,2016-07-02
2473,1287,2016-09-02
2474,1176,2016-09-02
2475,1976,2016-05-02
2476,1928,2016-06-02
2477,1763,2016-09-02
2478,1814,2016-09-03
2479,1123,2016-07-03
2480,2175,2016-02-03
2481,1383,2016-03-03
2482,2221,2016-04-03
2483,583,2016-04-03
2484,1840,2016-09-03
2485,2298,2016-04-03
2486,123,2016-04-03
2487,2247,2016-05-03
2488,757,2016-09-03
2489,608,2016-04-03
2490,2106,2016-03-03
2491,519,2016-04-03
2492,1219,2016-09-03
2493,29,2016-06-03
2494,649,2016-09-03
2495,1491,2016-09-03
2496,2124,2016-02-03
2497,1153,2016-09-03
2498,1729,2016-05-03
2499,214,2016-02-03
2500,61,2016-09-03
2501,1579,2016-09-03
2502,1792,2016-09-03
2503,1165,2016-09-03
2504,259,2016-09-03
2505,1813,2016-06-03
2506,1744,2016-03-03
2507,1636,2016-06-03
2508,1527,2016-09-03
2509,608,2016-09-03
2510,1115,2016-04-03
2511,2257,2016-06-03
2512,1933,2016-09-04
2513,10,2016-09-04
2514,1459,2016-04-04
2515,1267,2016-04-04
2516,336,2016-06-04
2517,1498,2016-09-04
2518,803,2016-09-04
2519,1264,2016-09-04
2520,1937,2016-09-04
2521,2106,2016-09-04
2522,1187,2016-09-04
2523,388,2016-09-04
2524,820,2016-09-04
2525,920,2016-03-04
2526,640,2016-09-04
2527,200,2016-09-04
2528,1157,2016-09-04
2529,507,2016-09-04
2530,1363,2016-09-04
2531,2060,2016-09-04
2532,1167,2016-09-04
2533,1754,2016-05-05
2534,1416,2016-09-05
2535,1040,2016-09-05
2536,1435,2016-09-05
2537,2171,2016-09-05
2538,743,2016-05-05
2539,308,2016-09-05
2540,874,2016-06-05
2541,984,2016-09-05
2542,1312,2016-05-05
2543,1840,2016-09-05
2544,1332,2016-03-05
2545,15,2016-09-05
2546,862,2016-09-05
2547,943,2016-09-05
2548,2266,2016-09-05
2549,342,2016-05-05
2550,1742,2016-09-05
2551,83,2016-09-05
2552,1024,2016-07-05
2553,1305,2016-09-05
2554,1822,2016-09-05
2555,1374,2016-09-05
2556,177,2016-06-05
2557,542,2016-09-05
2558,2256,2016-06-05
2559,1999,2016-07-05
2560,268,2016-02-05
2561,968,2016-09-05
2562,300,2016-09-05
2563,229,2016-09-06
2564,1550,2016-09-06
2565,1707,2016-09-06
2566,1010,2016-07-06
2567,486,2016-09-06
2568,1102,2016-03-06
2569,1378,2016-09-06
2570,1701,2016-02-06
2571,1169,2016-06-06
2572,1280,2016-02-06
2573,1660,2016-02-06
2574,555,2016-09-06
2575,1037,2016-07-06
2576,184,2016-09-06
2577,733,2016-09-06
2578,1597,2016-07-06
2579,1779,2016-09-06
2580,1041,2016-09-06
2581,573,2016-09-06
2582,962,2016-09-06
2583,701,2016-02-06
2584,1400,2016-06-06
2585,385,2016-09-06
2586,765,2016-09-06
2587,1053,2016-06-06
2588,56,2016-02-06
2589,1896,2016-09-06
2590,2101,2016-09-06
2591,509,2016-09-06
2592,1411,2016-06-06
2593,1439,2016-09-06
2594,1144,2016-09-07
2595,1109,2016-09-07
2596,488,2016-09-07
2597,2093,2016-02-07
2598,2239,2016-09-07
2599,382,2016-09-07
2600,1672,2016-09-07
2601,1683,2016-06-07
2602,598,2016-09-07
2603,2111,2016-02-07
2604,1407,2016-09-07
2605,396,2016-09-07
2606,513,2016-09-07
2607,1979,2016-09-07
2608,846,2016-09-07
2609,1663,2016-09-07
2610,1539,2016-06-07
2611,1550,2016-09-07
2612,624,2016-09-07
2613,114,2016-09-08
2614,71,2016-09-08
2615,2090,2016-09-08
2616,525,2016-09-08
2617,728,2016-06-08
2618,25,2016-09-08
2619,1185,2016-09-08
2620,995,2016-09-08
2621,2243,2016-02-08
2622,1865,2016-09-08
2623,376,2016-09-08
2624,1415,2016-09-08
2625,580,2016-09-08
2626,1763,2016-09-08
2627,2294,2016-02-08
2628,1456,2016-09-08
2629,403,2016-06-08
2630,2213,2016-06-08
2631,278,2016-09-08
2632,2108,2016-06-08
2633,1689,2016-09-08
2634,1129,2016-09-08
2635,166,2016-09-08
2636,964,2016-02-08
2637,1885,2016-02-08
2638,1346,2016-09-08
2639,1273,2016-03-08
2640,906,2016-09-08
2641,932,2016-09-09
2642,1037,2016-09-09
2643,253,2016-09-09
2644,803,2016-09-09
2645,756,2016-06-06
2646,1894,2016-09-09
2647,1209,2016-09-09
2648,1026,2016-09-09
2649,1578,2016-09-09
2650,1919,2016-09-09
2651,1206,2016-09-09
2652,65,2016-06-06
2653,1298,2016-09-09
2654,1062,2016-09-09
2655,485,2016-03-03
2656,1811,2016-09-09
2657,1781,2016-02-02
2658,777,2016-09-09
2659,426,2016-09-09
2660,1264,2016-09-09
2661,673,2016-09-09
2662,710,2016-09-09
2663,385,2016-09-09
2664,354,2016-09-09
2665,1832,2016-09-10
2666,1673,2016-09-10
2667,763,2016-09-10
2668,23,2016-09-10
2669,2232,2016-03-10
2670,28,2016-09-10
2671,401,2016-09-10
2672,1951,2016-09-10
2673,733,2016-09-10
2674,1373,2016-09-10
2675,1317,2016-09-10
2676,1281,2016-09-10
2677,1782,2016-09-10
2678,1357,2016-09-10
2679,1405,2016-09-10
2680,1933,2016-09-10
2681,825,2016-02-10
2682,159,2016-05-10
2683,1405,2016-09-10
2684,1435,2016-09-10
2685,1370,2016-05-10
2686,1348,2016-09-10
2687,1484,2016-09-10
2688,1893,2016-09-10
2689,472,2016-09-10
2690,1073,2016-09-11
2691,575,2016-09-11
2692,1295,2016-09-11
2693,457,2016-09-11
2694,1614,2016-09-11
2695,662,2016-05-05
2696,786,2016-09-11
2697,450,2016-09-11
2698,403,2016-09-11
2699,1563,2016-09-11
2700,1829,2016-09-11
2701,1372,2016-09-11
2702,2045,2016-09-11
2703,1979,2016-09-11
2704,1582,2016-05-05
2705,1648,2016-09-11
2706,972,2016-09-11
2707,1295,2016-09-11
2708,1411,2016-09-11
2709,1142,2016-09-11
2710,1916,2016-09-11
2711,1693,2016-09-12
2712,1617,2016-09-12
2713,1313,2016-09-12
2714,567,2016-09-12
2715,781,2016-09-12
2716,415,2016-09-12
2717,174,2016-09-12
2718,1547,2016-09-12
2719,1609,2016-09-12
2720,1249,2016-09-12
2721,2235,2016-02-12
2722,1877,2016-09-12
2723,16,2016-09-12
2724,58,2016-09-12
2725,1368,2016-09-12
2726,2143,2016-09-12
2727,1432,2016-09-12
2728,1201,2016-09-12
2729,1432,2016-09-12
2730,97,2016-05-05
2731,915,2016-09-12
2732,2234,2016-05-05
2733,1985,2016-02-12
2734,2161,2016-09-12
2735,66,2016-05-05
2736,1523,2016-05-05
2737,478,2016-09-12
2738,908,2016-09-12
2739,2275,2016-09-13
2740,2018,2016-02-13
2741,24,2016-09-13
2742,787,2016-09-13
2743,704,2016-09-13
2744,1806,2016-09-13
2745,2124,2016-09-13
2746,935,2016-09-13
2747,1781,2016-09-13
2748,1670,2016-09-13
2749,1008,2016-09-13
2750,425,2016-09-13
2751,513,2016-09-13
2752,250,2016-09-13
2753,414,2016-09-13
2754,633,2016-09-13
2755,1345,2016-09-13
2756,525,2016-09-13
2757,222,2016-02-13
2758,1837,2016-09-13
2759,756,2016-09-13
2760,586,2016-09-13
2761,707,2016-09-13
2762,1604,2016-09-14
2763,1053,2016-09-14
2764,468,2016-09-14
2765,1041,2016-09-14
2766,624,2016-09-14
2767,1839,2016-05-14
2768,1369,2016-09-14
2769,799,2016-09-14
2770,420,2016-09-14
2771,2094,2016-09-14
2772,788,2016-09-14
2773,1716,2016-09-14
2774,366,2016-09-14
2775,522,2016-09-15
2776,944,2016-09-15
2777,1289,2016-09-15
2778,212,2016-09-15
2779,1273,2016-09-15
2780,1597,2016-09-15
2781,1188,2016-09-15
2782,669,2016-02-15
2783,642,2016-09-15
2784,1761,2016-09-15
2785,95,2016-09-15
2786,129,2016-09-15
2787,1713,2016-04-15
2788,983,2016-09-15
2789,759,2016-09-15
2790,592,2016-09-15
2791,1331,2016-09-15
2792,1606,2016-09-16
2793,47,2016-09-16
2794,1365,2016-09-16
2795,19,2016-09-16
2796,1081,2016-09-16
2797,1851,2016-09-16
2798,671,2016-09-16
2799,941,2016-09-16
2800,684,2016-09-16
2801,683,2016-09-16
2802,511,2016-09-16
2803,834,2016-04-16
2804,844,2016-09-16
2805,112,2016-09-16
2806,2124,2016-09-16
2807,2263,2016-09-16
2808,797,2016-09-16
2809,1579,2016-09-16
2810,1765,2016-09-16
2811,912,2016-09-16
2812,1513,2016-04-17
2813,1842,2016-09-17
2814,1650,2016-09-17
2815,489,2016-09-17
2816,1455,2016-09-17
2817,686,2016-09-17
2818,2213,2016-09-17
2819,1243,2016-02-17
2820,1216,2016-09-17
2821,972,2016-09-17
2822,1493,2016-09-17
2823,2261,2016-09-17
2824,130,2016-09-17
2825,668,2016-09-17
2826,2190,2016-04-17
2827,2015,2016-09-17
2828,822,2016-09-17
2829,987,2016-09-17
2830,184,2016-09-17
2831,1676,2016-09-17
2832,367,2016-09-17
2833,2210,2016-02-17
2834,1801,2016-09-18
2835,395,2016-01-18
2836,425,2016-09-18
2837,887,2016-09-18
2838,603,2016-04-18
2839,2089,2016-02-18
2840,1380,2016-09-18
2841,1895,2016-09-18
2842,15,2016-09-18
2843,1326,2016-09-18
2844,1961,2016-09-18
2845,2215,2016-04-18
2846,2098,2016-04-18
2847,2281,2016-09-18
2848,1824,2016-09-18
2849,883,2016-01-18
2850,72,2016-09-18
2851,418,2016-09-18
2852,1434,2016-04-18
2853,1637,2016-09-18
2854,779,2016-09-18
2855,2073,2016-09-19
2856,1770,2016-09-19
2857,921,2016-09-19
2858,1263,2016-09-19
2859,1593,2016-09-19
2860,1697,2016-09-19
2861,582,2016-09-19
2862,768,2016-09-19
2863,1214,2016-09-19
2864,1921,2016-09-19
2865,854,2016-09-19
2866,1706,2016-09-19
2867,638,2016-09-19
2868,225,2016-09-19
2869,1706,2016-09-19
2870,968,2016-09-19
2871,515,2016-04-14
2872,1020,2016-09-19
2873,1820,2016-04-14
2874,1801,2016-09-19
2875,863,2016-09-19
2876,2148,2016-09-19
2877,1137,2016-09-19
2878,2105,2016-09-19
2879,1563,2016-09-19
2880,2246,2016-04-14
2881,656,2016-09-19
2882,700,2016-09-19
2883,198,2016-09-19
2884,32,2016-04-20
2885,2133,2016-04-20
2886,1586,2016-09-20
2887,2171,2016-09-20
2888,1287,2016-09-20
2889,2197,2016-09-20
2890,409,2016-09-20
2891,1624,2016-09-20
2892,1255,2016-09-20
2893,422,2016-09-20
2894,366,2016-09-20
2895,281,2016-09-20
2896,523,2016-09-20
2897,667,2016-09-20
2898,2022,2016-02-20
2899,2255,2016-09-20
2900,300,2016-09-20
2901,1881,2016-09-20
2902,1804,2016-01-20
2903,1355,2016-09-20
2904,973,2016-09-20
2905,1337,2016-02-20
2906,1355,2016-09-20
2907,1413,2016-09-20
2908,1928,2016-09-20
2909,23,2016-09-20
2910,1739,2016-09-20
2911,1373,2016-09-20
2912,1750,2016-09-20
2913,2292,2016-09-21
2914,1284,2016-09-21
2915,966,2016-09-21
2916,538,2016-09-21
2917,1236,2016-09-21
2918,1579,2016-09-21
2919,180,2016-04-21
2920,1157,2016-09-21
2921,561,2016-09-21
2922,65,2016-09-21
2923,1383,2016-02-21
2924,899,2016-09-21
2925,906,2016-09-21
2926,615,2016-01-21
2927,1208,2016-09-21
2928,1348,2016-09-21
2929,320,2016-09-21
2930,1000,2016-09-21
2931,1079,2016-02-21
2932,1432,2016-09-21
2933,1232,2016-09-22
2934,323,2016-09-22
2935,1027,2016-09-22
2936,637,2016-09-22
2937,1189,2016-09-22
2938,90,2016-02-22
2939,773,2016-09-22
2940,628,2016-09-22
2941,916,2016-09-22
2942,1657,2016-02-22
2943,1901,2016-09-22
2944,1669,2016-09-22
2945,1615,2016-09-22
2946,2203,2016-09-22
2947,2094,2016-09-22
2948,987,2016-09-22
2949,1648,2016-09-23
2950,1526,2016-09-23
2951,1804,2016-09-23
2952,1672,2016-09-23
2953,369,2016-09-23
2954,594,2016-09-23
2955,147,2016-04-23
2956,1088,2016-09-23
2957,25,2016-09-23
2958,1538,2016-09-23
2959,291,2016-09-23
2960,839,2016-09-23
2961,531,2016-09-23
2962,517,2016-09-23
2963,862,2016-09-23
2964,490,2016-09-23
2965,1071,2016-09-23
2966,106,2016-01-23
2967,1470,2016-09-23
2968,711,2016-09-23
2969,260,2016-09-23
2970,1927,2016-09-23
2971,799,2016-09-23
2972,346,2016-09-23
2973,479,2016-09-23
2974,460,2016-09-23
2975,81,2016-09-23
2976,1824,2016-09-23
2977,1622,2016-05-23
2978,2074,2016-09-23
2979,1405,2016-09-24
2980,1373,2016-09-24
2981,1886,2016-01-24
2982,1570,2016-09-24
2983,494,2016-09-24
2984,1118,2016-09-24
2985,434,2016-09-24
2986,594,2016-09-24
2987,209,2016-01-24
2988,653,2016-09-24
2989,655,2016-09-24
2990,538,2016-09-24
2991,138,2016-09-24
2992,1236,2016-09-24
2993,1470,2016-09-24
2994,1786,2016-09-24
2995,1005,2016-05-24
2996,1460,2016-09-24
2997,2101,2016-09-24
2998,1546,2016-01-24
2999,1159,2016-09-24
3000,1898,2016-09-24
3001,309,2016-09-24
3002,1100,2016-09-24
3003,2188,2016-09-24
3004,1281,2016-09-24
3005,1398,2016-09-24
3006,2115,2016-01-24
3007,1266,2016-09-24
3008,1766,2016-09-25
3009,293,2016-09-25
3010,2277,2016-05-25
3011,1135,2016-09-25
3012,2248,2016-09-25
3013,1199,2016-09-25
3014,1432,2016-09-25
3015,1062,2016-09-25
3016,2134,2016-09-25
3017,81,2016-09-25
3018,922,2016-09-25
3019,1672,2016-09-25
3020,627,2016-09-25
3021,805,2016-09-25
3022,1173,2016-01-25
3023,2014,2016-01-25
3024,633,2016-09-25
3025,793,2016-09-25
3026,983,2016-09-25
3027,1528,2016-09-25
3028,613,2016-09-25
3029,1174,2016-05-25
3030,2175,2016-09-25
3031,2199,2016-05-25
3032,1988,2016-09-25
3033,943,2016-09-25
3034,94,2016-01-25
3035,1205,2016-09-25
3036,698,2016-09-25
3037,2141,2016-01-25
3038,606,2016-09-25
3039,2125,2016-09-25
3040,1299,2016-09-25
3041,286,2016-09-26
3042,657,2016-09-26
3043,2159,2016-09-26
3044,658,2016-01-26
3045,862,2016-09-26
3046,1995,2016-09-26
3047,1061,2016-01-26
3048,459,2016-01-26
3049,1656,2016-09-26
3050,131,2016-09-26
3051,1659,2016-01-26
3052,1881,2016-09-26
3053,580,2016-09-26
3054,1876,2016-09-26
3055,513,2016-09-26
3056,1366,2016-09-26
3057,252,2016-09-26
3058,527,2016-09-26
3059,1704,2016-09-26
3060,2013,2016-09-26
3061,474,2016-09-26
3062,2114,2016-09-26
3063,1595,2016-09-26
3064,106,2016-09-26
3065,374,2016-09-26
3066,297,2016-09-26
3067,1510,2016-09-26
3068,649,2016-09-26
3069,309,2016-09-26
3070,2295,2016-09-26
3071,1458,2016-01-27
3072,1936,2016-09-27
3073,777,2016-09-27
3074,1672,2016-09-27
3075,761,2016-01-27
3076,418,2016-09-27
3077,328,2016-09-27
3078,2120,2016-09-27
3079,2116,2016-09-27
3080,564,2016-09-27
3081,518,2016-09-27
3082,148,2016-09-27
3083,1411,2016-09-27
3084,1990,2016-09-27
3085,1650,2016-09-27
3086,1515,2016-09-27
3087,1125,2016-09-27
3088,2115,2016-09-27
3089,21,2016-09-27
3090,2156,2016-09-27
3091,545,2016-09-28
3092,1570,2016-09-28
3093,1946,2016-09-28
3094,1956,2016-09-28
3095,977,2016-09-28
3096,485,2016-09-28
3097,1266,2016-09-28
3098,325,2016-09-28
3099,963,2016-09-28
3100,979,2016-09-28
3101,1355,2016-09-28
3102,185,2016-09-29
3103,272,2016-09-29
3104,1769,2016-09-29
3105,835,2016-09-29
3106,814,2016-09-29
3107,43,2016-09-29
3108,1149,2016-09-29
3109,2048,2016-09-29
3110,941,2016-09-29
3111,2,2016-09-29
3112,1102,2016-09-29
3113,1325,2016-09-30
3114,1482,2016-09-30
3115,2066,2016-09-30
3116,309,2016-09-30
3117,1378,2016-09-30
3118,786,2016-09-30
3119,56,2016-09-30
3120,465,2016-09-30
3121,1297,2016-09-30
3122,1477,2016-09-30
3123,2085,2016-09-30
3124,386,2016-09-30
3125,2179,2016-09-30
3126,917,2016-09-30
3127,1497,2016-09-30
3128,1964,2016-09-30
3129,650,2016-09-30
3130,82,2016-09-30
3131,2198,2016-09-30
3132,991,2016-09-30
3133,26,2016-09-30
3134,758,2016-09-30
3135,1017,2016-09-30
3136,441,2016-10-01
3137,923,2016-10-01
3138,347,2016-10-01
3139,2058,2016-10-01
3140,1933,2016-10-01
3141,2207,2016-10-01
3142,207,2016-10-01
3143,1921,2016-10-01
3144,753,2016-10-01
3145,1019,2016-10-01
3146,1168,2016-10-01
3147,1788,2016-10-01
3148,700,2016-10-02
3149,1249,2016-10-02
3150,200,2016-10-02
3151,1710,2016-10-02
3152,296,2016-10-02
3153,540,2016-06-02
3154,193,2016-10-02
3155,101,2016-10-02
3156,1160,2016-10-02
3157,1237,2016-10-02
3158,577,2016-10-02
3159,47,2016-10-02
3160,1323,2016-10-02
3161,1287,2016-10-02
3162,522,2016-10-02
3163,1732,2016-06-02
3164,1178,2016-10-02
3165,1878,2016-10-02
3166,1376,2016-10-02
3167,816,2016-10-02
3168,589,2016-10-02
3169,245,2016-10-03
3170,652,2016-10-03
3171,2184,2016-10-03
3172,430,2016-10-03
3173,130,2016-10-03
3174,1050,2016-10-03
3175,2248,2016-06-03
3176,2281,2016-10-03
3177,27,2016-10-03
3178,1754,2016-10-03
3179,1798,2016-10-03
3180,1920,2016-10-03
3181,151,2016-10-03
3182,1125,2016-10-03
3183,2179,2016-10-03
3184,1125,2016-10-03
3185,1864,2016-10-03
3186,1437,2016-10-03
3187,1578,2016-10-03
3188,2163,2016-10-03
3189,9,2016-06-03
3190,1333,2016-10-04
3191,370,2016-10-04
3192,1132,2016-10-04
3193,297,2016-10-04
3194,258,2016-10-04
3195,642,2016-10-04
3196,1001,2016-06-04
3197,1575,2016-10-04
3198,2006,2016-01-04
3199,1452,2016-10-04
3200,881,2016-10-04
3201,888,2016-01-04
3202,124,2016-06-04
3203,1762,2016-01-04
3204,2181,2016-10-04
3205,1193,2016-10-04
3206,1342,2016-01-05
3207,1213,2016-10-05
3208,828,2016-02-05
3209,1445,2016-10-05
3210,2007,2016-10-05
3211,68,2016-10-05
3212,2056,2016-10-05
3213,1131,2016-10-05
3214,627,2016-10-05
3215,1080,2016-01-05
3216,236,2016-10-05
3217,638,2016-06-05
3218,478,2016-06-06
3219,1053,2016-06-06
3220,1819,2016-10-06
3221,899,2016-10-06
3222,1070,2016-10-06
3223,59,2016-02-06
3224,1305,2016-10-06
3225,2103,2016-10-06
3226,905,2016-10-06
3227,1181,2016-10-07
3228,932,2016-10-07
3229,1308,2016-10-07
3230,2089,2016-10-07
3231,477,2016-10-07
3232,1854,2016-10-07
3233,325,2016-10-07
3234,507,2016-10-07
3235,1316,2016-10-07
3236,886,2016-06-07
3237,409,2016-10-08
3238,138,2016-10-08
3239,1979,2016-06-08
3240,2048,2016-10-08
3241,1158,2016-10-08
3242,1376,2016-10-08
3243,2112,2016-10-08
3244,1113,2016-10-08
3245,1731,2016-10-08
3246,971,2016-10-08
3247,8,2016-10-08
3248,892,2016-10-08
3249,1672,2016-10-08
3250,371,2016-10-08
3251,1782,2016-10-08
3252,61,2016-10-09
3253,610,2016-10-09
3254,1459,2016-01-09
3255,18,2016-10-09
3256,725,2016-01-09
3257,2038,2016-10-09
3258,2229,2016-01-09
3259,940,2016-10-09
3260,1044,2016-10-09
3261,590,2016-10-09
3262,47,2016-10-09
3263,369,2016-10-09
3264,1679,2016-10-09
3265,1547,2016-01-09
3266,1438,2016-10-10
3267,1963,2016-01-01
3268,421,2016-10-10
3269,1082,2016-10-10
3270,834,2016-01-01
3271,1813,2016-10-10
3272,58,2016-10-10
3273,706,2016-10-10
3274,1669,2016-10-10
3275,1172,2016-10-10
3276,1972,2016-10-10
3277,1514,2016-10-10
3278,103,2016-10-10
3279,2252,2016-02-02
3280,656,2016-10-10
3281,1694,2016-10-10
3282,1905,2016-10-10
3283,1439,2016-10-10
3284,1410,2016-01-11
3285,1797,2016-01-11
3286,822,2016-10-11
3287,2113,2016-10-11
3288,725,2016-10-11
3289,1262,2016-10-11
3290,400,2016-10-11
3291,291,2016-10-11
3292,224,2016-10-11
3293,538,2016-10-11
3294,1195,2016-10-11
3295,991,2016-10-12
3296,839,2016-10-12
3297,1925,2016-10-12
3298,2242,2016-10-12
3299,1097,2016-10-12
3300,1041,2016-10-12
3301,1672,2016-10-12
3302,2129,2016-10-13
3303,938,2016-10-13
3304,14,2016-10-13
3305,545,2016-10-13
3306,1183,2016-10-13
3307,2169,2016-01-13
3308,374,2016-01-13
3309,731,2016-10-13
3310,1765,2016-10-13
3311,2150,2016-10-13
3312,101,2016-10-13
3313,871,2016-10-13
3314,1342,2016-10-13
3315,231,2016-10-13
3316,814,2016-10-13
3317,618,2016-10-14
3318,520,2016-10-14
3319,289,2016-10-14
3320,24,2016-10-14
3321,160,2016-10-14
3322,1830,2016-10-14
3323,617,2016-10-14
3324,2157,2016-01-14
3325,1178,2016-10-14
3326,1824,2016-10-14
3327,1913,2016-10-14
3328,621,2016-10-14
3329,1736,2016-10-14
3330,874,2016-01-14
3331,887,2016-10-15
3332,175,2016-01-15
3333,2230,2016-10-15
3334,1461,2016-10-15
3335,1500,2016-10-15
3336,1706,2016-10-15
3337,2038,2016-10-15
3338,2068,2016-10-15
3339,460,2016-10-15
3340,571,2016-10-15
3341,1658,2016-10-15
3342,729,2016-10-15
3343,1551,2016-10-15
3344,279,2016-10-15
3345,1479,2016-10-15
3346,1513,2016-10-16
3347,1842,2016-10-16
3348,23,2016-10-16
3349,273,2016-10-16
3350,768,2016-10-16
3351,797,2016-02-16
3352,342,2016-10-16
3353,1760,2016-10-16
3354,361,2016-10-16
3355,1566,2016-10-16
3356,33,2016-10-16
3357,1350,2016-10-17
3358,556,2016-10-17
3359,1678,2016-10-17
3360,269,2016-10-17
3361,1597,2016-10-17
3362,343,2016-10-17
3363,1946,2016-10-17
3364,2195,2016-02-17
3365,321,2016-10-17
3366,587,2016-10-18
3367,356,2016-10-18
3368,1646,2016-10-18
3369,2293,2016-02-18
3370,1801,2016-10-18
3371,1259,2016-10-18
3372,349,2016-10-18
3373,381,2016-10-18
3374,1323,2016-10-18
3375,1919,2016-10-18
3376,892,2016-10-18
3377,1788,2016-10-18
3378,314,2016-10-18
3379,1570,2016-10-19
3380,1548,2016-10-19
3381,464,2016-10-19
3382,1674,2016-10-19
3383,1347,2016-10-19
3384,49,2016-10-19
3385,1013,2016-10-19
3386,632,2016-10-19
3387,109,2016-10-20
3388,1105,2016-10-20
3389,1149,2016-10-20
3390,1372,2016-10-20
3391,637,2016-10-20
3392,31,2016-10-20
3393,1821,2016-10-20
3394,1297,2016-10-20
3395,1357,2016-10-20
3396,72,2016-10-20
3397,1125,2016-10-20
3398,349,2016-10-20
3399,2070,2016-10-20
3400,381,2016-10-20
